ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB23040303,"09/30/2023, 6:09:00 PM","10/01/2023, 1:05:49 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23040316,"09/30/2023, 8:22:53 PM","10/01/2023, 1:05:49 PM",THUNDER BAY,ON,P7B 5C7,600 Block PICCADILLY AV," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB23040336,"09/30/2023, 10:52:10 PM","10/01/2023, 1:05:49 PM",THUNDER BAY,ON,P7C,100 Block JAMES ST N," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23040357,"10/01/2023, 12:20:37 AM","10/01/2023, 1:05:49 PM",THUNDER BAY,ON,P7B 2V8,1 Block JOHNSON AV, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB23040022,"09/28/2023, 8:42:11 PM","10/01/2023, 1:05:50 PM",THUNDER BAY,ON,P7C 1C5,1500 Block VICTORIA AV E, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB23040256,"09/30/2023, 8:34:41 AM","10/01/2023, 1:05:50 PM",THUNDER BAY,ON,P7B 2G4,HILL ST S AND OLIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23040263,"09/30/2023, 10:06:33 AM","10/01/2023, 1:05:50 PM",THUNDER BAY,ON,P7A 4B1,200 Block CAMELOT ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040276,"09/30/2023, 12:24:43 PM","10/01/2023, 1:05:50 PM",THUNDER BAY,ON,P7E 4A8,400 Block AMELIA ST W," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB23040288,"09/30/2023, 4:16:22 PM","10/01/2023, 1:05:50 PM",THUNDER BAY,ON,P7E 4A8,400 Block AMELIA ST W," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB23040291,"09/30/2023, 4:33:09 PM","10/01/2023, 1:05:50 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23040293,"09/30/2023, 4:49:03 PM","10/01/2023, 1:05:50 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD," TBPS] ASSAULT JUST OCCURRED, ACCUSED NOT PRESENT",Assault,ASSAULT
TB23040177,"09/29/2023, 9:19:03 PM","10/01/2023, 1:05:51 PM",THUNDER BAY,ON,P7C 3J4,500 Block SIMPSON ST," TBPS] THEFT NOT IN PROGRESS, OVER 5000",Other Theft,THEFT
TB23040259,"09/30/2023, 9:16:13 AM","10/01/2023, 1:05:51 PM",THUNDER BAY,ON,P7C 2W2,800 Block NORTHERN AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040260,"09/30/2023, 9:20:54 AM","10/01/2023, 1:05:51 PM",THUNDER BAY,ON,P7E 5Y8,400 Block GEORGE ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040277,"09/30/2023, 12:25:13 PM","10/01/2023, 1:05:51 PM",THUNDER BAY,ON,P7C 2V9,NORTHERN AV AND MAY ST N, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23040279,"09/30/2023, 1:07:12 PM","10/01/2023, 1:05:51 PM",THUNDER BAY,ON,P7A,ELM ST AND AUTUMNWOOD DR, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23040509,"10/01/2023, 11:45:46 PM","10/02/2023, 1:02:57 PM",THUNDER BAY,ON,P7E 3E1,1100 Block CRAWFORD AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23040516,"10/02/2023, 12:42:10 AM","10/02/2023, 1:02:57 PM",THUNDER BAY,ON,P7C 2N1,200 Block OGDEN ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040532,"10/02/2023, 2:29:09 AM","10/02/2023, 1:02:57 PM",THUNDER BAY,ON,P7B 1B8,400 Block WAVERLY ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23040544,"10/02/2023, 5:18:27 AM","10/02/2023, 1:02:57 PM",THUNDER BAY,ON,P7A,RED RIVER RD AND THUNDER BAY EXPRESSWAY, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23040465,"10/01/2023, 7:05:46 PM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,P7E 3W2,200 Block FREDERICA ST W, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040493,"10/01/2023, 9:42:25 PM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,.,1 Block CLERGUE ST," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB23040495,"10/01/2023, 9:51:30 PM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,P7B 2G1,300 Block OLIVER RD, TBPS] MISCHIEF IP PROGRESS/SUPECT IN AREA,Other Property Crime,MISCHIEF
TB23040499,"10/01/2023, 10:53:20 PM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,P7A,RED RIVER RD AND THUNDER BAY EXPRESSWAY, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23040501,"10/01/2023, 11:04:17 PM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,P7B 2K2,300 Block QUEEN ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040506,"10/01/2023, 11:41:51 PM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,P7E 5X9,100 Block DONALD ST W, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040513,"10/02/2023, 12:28:59 AM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,P7E,JAMES ST S AND KINGSTON ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23040519,"10/02/2023, 1:00:22 AM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,P7A 1T1,200 Block HODDER AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23040524,"10/02/2023, 1:50:01 AM","10/02/2023, 1:02:58 PM",THUNDER BAY,ON,P7A 4M3,100 Block CUMBERLAND ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040445,"10/01/2023, 4:58:27 PM","10/02/2023, 1:02:59 PM",THUNDER BAY,ON,P7E 5M8,900 Block ARTHUR ST E, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23040448,"10/01/2023, 5:44:00 PM","10/02/2023, 1:02:59 PM",THUNDER BAY,ON,P7B 5R8,100 Block CUMBERLAND ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040463,"10/01/2023, 6:40:57 PM","10/02/2023, 1:02:59 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB23040422,"10/01/2023, 12:12:05 PM","10/02/2023, 1:03:00 PM",THUNDER BAY,ON,P7E 1E2,300 Block SYNDICATE AV S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040431,"10/01/2023, 2:56:24 PM","10/02/2023, 1:03:00 PM",THUNDER BAY,ON,P7G 2C4,100 Block WARDROPE AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040680,"10/03/2023, 3:54:39 AM","10/03/2023, 1:02:51 PM",THUNDER BAY,ON,P7E 1W7,BRUNSWICK ST S AND ARTHUR ST E, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB23040682,"10/03/2023, 4:01:24 AM","10/03/2023, 1:02:51 PM",THUNDER BAY,ON,P7B 2R5,900 Block CARRICK ST," TBPS] THEFT IN PROGRESS, OVER 50000",Other Theft,THEFT
TB23040684,"10/03/2023, 4:16:14 AM","10/03/2023, 1:02:51 PM",THUNDER BAY,ON,P7B 2R5,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23040696,"10/03/2023, 5:31:49 AM","10/03/2023, 1:02:51 PM",THUNDER BAY,ON,P7C 1A1,100 Block SIMPSON ST, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23040701,"10/03/2023, 6:08:21 AM","10/03/2023, 1:02:51 PM",THUNDER BAY,ON,P7B 4E7,400 Block RAY BLVD, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB23040704,"10/03/2023, 6:12:32 AM","10/03/2023, 1:02:51 PM",THUNDER BAY,ON,P7A 7W6,100 Block COADY AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040713,"10/03/2023, 8:06:10 AM","10/03/2023, 1:02:51 PM",THUNDER BAY,ON,P7E 5V3,500 Block DONALD ST E," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB23040646,"10/02/2023, 10:29:50 PM","10/03/2023, 1:02:52 PM",THUNDER BAY,ON,P7B,FORT WILLIAM RD AND SECOND AV, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23040654,"10/02/2023, 11:31:14 PM","10/03/2023, 1:02:52 PM",THUNDER BAY,ON,P7B 2R5,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23040663,"10/03/2023, 2:03:54 AM","10/03/2023, 1:02:52 PM",THUNDER BAY,ON,P7E 4A8,400 Block AMELIA ST W," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23040600,"10/02/2023, 5:18:33 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7B 1A6,200 Block RED RIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23040614,"10/02/2023, 7:01:02 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7C 1P5,1400 Block CUMMING ST, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB23040617,"10/02/2023, 7:12:27 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7C 5N5,1 Block ASPEN RD," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB23040630,"10/02/2023, 8:28:06 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7B 3W4,1 Block RUPERT ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23040631,"10/02/2023, 8:31:21 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7B 2C9,600 Block ANDREW ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040636,"10/02/2023, 9:42:12 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7C 5A3,REDWOOD AV W AND JAMES ST N, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040640,"10/02/2023, 10:03:08 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7G,PAQUETTE RD AND DAWSON RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040642,"10/02/2023, 10:08:21 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7A 1V8,500 Block HODDER AV, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040653,"10/02/2023, 11:26:26 PM","10/03/2023, 1:02:53 PM",THUNDER BAY,ON,P7C 2V5,NORTHERN AV AND SIMPSON ST, TBPS] INDECENT ACTS SUSP PRESENT OR MAY STILL BE IN AREA,Sexual Offense,INDECENT ACTS
TB23040571,"10/02/2023, 9:33:01 AM","10/03/2023, 1:02:54 PM",THUNDER BAY,ON,P7E 6R2,900 Block EDWARD ST S, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB23040581,"10/02/2023, 12:13:30 PM","10/03/2023, 1:02:54 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23040572,"10/02/2023, 9:56:59 AM","10/03/2023, 1:02:54 PM",THUNDER BAY,ON,P7E 5R5,500 Block ARTHUR ST W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB23040590,"10/02/2023, 3:24:23 PM","10/03/2023, 1:02:54 PM",THUNDER BAY,ON,P7B 5E1,900 Block OLIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040594,"10/02/2023, 3:59:36 PM","10/03/2023, 1:02:54 PM",THUNDER BAY,ON,P7A 7V1,100 Block COURT ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23040602,"10/02/2023, 5:29:24 PM","10/03/2023, 1:02:54 PM",THUNDER BAY,ON,P7C 3E7,800 Block ALBERTA ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB23040374,"10/01/2023, 2:13:19 AM","10/03/2023, 1:02:55 PM",THUNDER BAY,ON,P7A 7N1,100 Block COUNTY BLVD, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040439,"10/01/2023, 3:52:10 PM","10/03/2023, 1:02:55 PM",THUNDER BAY,ON,P7C 3L6,800 Block SPRING ST, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB23040462,"10/01/2023, 6:37:19 PM","10/03/2023, 1:02:55 PM",THUNDER BAY,ON,P7B 4T6,1400 Block BALMORAL ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040469,"10/01/2023, 7:21:57 PM","10/03/2023, 1:02:55 PM",THUNDER BAY,ON,P7E 3W2,200 Block FREDERICA ST W, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040542,"10/02/2023, 5:07:07 AM","10/03/2023, 1:02:55 PM",THUNDER BAY,ON,P7B 5A5,200 Block STRAND AV, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB23040563,"10/02/2023, 7:32:36 AM","10/03/2023, 1:02:55 PM",THUNDER BAY,ON,P7A 1V5,400 Block HODDER AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040001,"09/28/2023, 7:06:52 PM","10/03/2023, 1:03:33 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] ASSAULT ACCUSED PRESENT,Assault,ASSAULT
TB23040824,"10/04/2023, 1:27:01 AM","10/04/2023, 1:04:34 PM",THUNDER BAY,ON,P7C 3K8,100 Block SOUTHERN AV, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB23040838,"10/04/2023, 3:57:14 AM","10/04/2023, 1:04:34 PM",THUNDER BAY,ON,P7G 1S5,3000 Block OLIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040843,"10/04/2023, 4:36:20 AM","10/04/2023, 1:04:34 PM",THUNDER BAY,ON,P0T 2G0,1 Block MUD LAKE RD," TBPS] THEFT NOT IN PROGRESS, OVER 5000",Other Theft,THEFT
TB23040772,"10/03/2023, 6:40:31 PM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7C 3P6,200 Block MAY ST N, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB23040786,"10/03/2023, 8:25:33 PM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7C 1C5,FRANKLIN ST N AND VICTORIA AV E, TBPS] MOTOR VEHICLE COLLISION MVC INJURIES FIRE NOT REQ,Traffic,MOTOR VEHICLE COLLISION
TB23040796,"10/03/2023, 9:33:57 PM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7B 3Y4,300 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040799,"10/03/2023, 9:51:35 PM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7A 6G4,1 Block WISHART CR, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040801,"10/03/2023, 9:53:59 PM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7E 1T9,600 Block SELKIRK ST S, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040804,"10/03/2023, 10:05:08 PM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7C 6A8,WATERLOO ST N AND DUNDAS ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040808,"10/03/2023, 10:47:13 PM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7B 2T2,RED RIVER RD AND CUMBERLAND ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040809,"10/03/2023, 10:48:59 PM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7B,HARBOUR EXPRESSWAY AND FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040815,"10/04/2023, 12:05:08 AM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7B 1A7,200 Block RED RIVER RD," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB23040817,"10/04/2023, 12:28:34 AM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7A,1 Block NORTH WATER ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040821,"10/04/2023, 12:56:40 AM","10/04/2023, 1:04:35 PM",THUNDER BAY,ON,P7A 4S5,1 Block ST. PAUL ST," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB23040707,"10/03/2023, 6:36:44 AM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 1E7,PEARL ST AND ALGOMA ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040731,"10/03/2023, 2:22:06 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7C 4Y7,300 Block LILLIE ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23040732,"10/03/2023, 2:29:50 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 0A1,1200 Block GOLF LINKS RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040733,"10/03/2023, 2:38:12 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 3B8,100 Block ALGOMA ST S, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23040739,"10/03/2023, 2:57:51 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 1N4,300 Block DUFFERIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23040745,"10/03/2023, 3:50:22 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7G 1B4,100 Block NOTTINGHAM CR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB23040747,"10/03/2023, 4:01:55 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7E,WALSH ST E AND KINGSWAY, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040758,"10/03/2023, 4:51:02 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7C 3L7,800 Block MINNESOTA ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040761,"10/03/2023, 5:17:22 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 4B2,1 Block MCKIBBIN ST, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040762,"10/03/2023, 5:18:09 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 5V1,1000 Block DAWSON RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040763,"10/03/2023, 5:30:10 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 2X5,100 Block COURT ST S, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB23040771,"10/03/2023, 6:39:46 PM","10/04/2023, 1:04:36 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040440,"10/01/2023, 3:58:44 PM","10/04/2023, 1:04:37 PM",THUNDER BAY,ON,P7J 1A4,2000 Block MONTROSE PL, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB23040725,"10/03/2023, 11:12:53 AM","10/04/2023, 1:04:37 PM",THUNDER BAY,ON,P7C 5C5,500 Block CHURCHILL DR W, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB23040728,"10/03/2023, 12:52:03 PM","10/04/2023, 1:04:37 PM",THUNDER BAY,ON,P7B 4Y7,100 Block BLUCHER AV," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB23040734,"10/03/2023, 2:40:46 PM","10/04/2023, 1:04:37 PM",THUNDER BAY,ON,P7G 2H9,WARDROPE AV AND CASTLEGREEN DR, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040741,"10/03/2023, 3:29:41 PM","10/04/2023, 1:04:37 PM",THUNDER BAY,ON,P7A 6A5,100 Block ROCKWOOD AV N, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB23040970,"10/04/2023, 11:36:58 PM","10/05/2023, 1:05:46 PM",THUNDER BAY,ON,P7B 3L7,LISGAR ST AND HIGH ST S, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB23040971,"10/04/2023, 11:39:18 PM","10/05/2023, 1:05:46 PM",THUNDER BAY,ON,P7A 4M2,100 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB23040987,"10/05/2023, 1:27:06 AM","10/05/2023, 1:05:46 PM",THUNDER BAY,ON,P7C 4P7,400 Block EDWARD ST N, TBPS] SHOPLIFT IN CUSTODY - NO PROBLEMS,Theft,SHOPLIFT
TB23040993,"10/05/2023, 2:01:08 AM","10/05/2023, 1:05:46 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB23040995,"10/05/2023, 2:19:18 AM","10/05/2023, 1:05:46 PM",THUNDER BAY,ON,P7B 3A6,900 Block FORT WILLIAM RD, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
