ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
TB24043150,"10/15/2024, 5:55:06 PM","10/16/2024, 1:06:03 PM",THUNDER BAY,ON,P7C 4R5,100 Block SHERBROOKE ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043156,"10/15/2024, 6:31:52 PM","10/16/2024, 1:06:03 PM",THUNDER BAY,ON,P7E 4V4,NORAH ST S AND WALSH ST E, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043103,"10/15/2024, 7:20:40 AM","10/16/2024, 1:06:04 PM",THUNDER BAY,ON,P7E 5R8,600 Block ARTHUR ST W, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24043105,"10/15/2024, 9:03:47 AM","10/16/2024, 1:06:04 PM",THUNDER BAY,ON,P7C 3W2,300 Block SYNDICATE AV N, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043116,"10/15/2024, 12:14:29 PM","10/16/2024, 1:06:04 PM",THUNDER BAY,ON,P7E 2T6,1100 Block YONGE ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24043127,"10/15/2024, 3:05:33 PM","10/16/2024, 1:06:04 PM",THUNDER BAY,ON,.,FIELD ST AND CENTRAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043138,"10/15/2024, 4:00:54 PM","10/16/2024, 1:06:04 PM",THUNDER BAY,ON,P7A 1J1,HODDER AV AND LILLIAN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043312,"10/16/2024, 8:49:41 PM","10/17/2024, 1:03:53 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043331,"10/16/2024, 11:10:09 PM","10/17/2024, 1:03:55 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043336,"10/16/2024, 11:47:43 PM","10/17/2024, 1:03:55 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043339,"10/17/2024, 12:35:20 AM","10/17/2024, 1:03:56 PM",THUNDER BAY,ON,P7C 4P7,400 Block EDWARD ST N, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24043341,"10/17/2024, 1:22:32 AM","10/17/2024, 1:03:56 PM",THUNDER BAY,ON,P7E 2K1,ISABELLA ST W AND BROWN ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24043349,"10/17/2024, 2:21:27 AM","10/17/2024, 1:03:57 PM",THUNDER BAY,ON,P7E 5N4,ARTHUR ST E AND FRANKLIN ST S," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043364,"10/17/2024, 4:29:50 AM","10/17/2024, 1:03:58 PM",THUNDER BAY,ON,P7E 5N3,1300 Block ARTHUR ST E," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043373,"10/17/2024, 5:54:15 AM","10/17/2024, 1:03:59 PM",THUNDER BAY,ON,P7B 2G3,300 Block OLIVER RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043241,"10/16/2024, 6:33:29 AM","10/17/2024, 1:04:06 PM",THUNDER BAY,ON,P7B 4G9,1 Block HODGE ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043255,"10/16/2024, 9:41:49 AM","10/17/2024, 1:04:06 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24043268,"10/16/2024, 2:47:59 PM","10/17/2024, 1:04:07 PM",THUNDER BAY,ON,P7J 1A8,4300 Block BROAD OAKS PL, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043269,"10/16/2024, 2:53:35 PM","10/17/2024, 1:04:07 PM",THUNDER BAY,ON,P7A 5P7,100 Block THERESA ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043272,"10/16/2024, 3:12:08 PM","10/17/2024, 1:04:07 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043271,"10/16/2024, 2:58:05 PM","10/17/2024, 1:04:07 PM",THUNDER BAY,ON,P7E 5P7,100 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043275,"10/16/2024, 3:21:58 PM","10/17/2024, 1:04:07 PM",THUNDER BAY,ON,P7B 6Z8,1400 Block NAKINA DR, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043281,"10/16/2024, 4:09:37 PM","10/17/2024, 1:04:08 PM",THUNDER BAY,ON,P7E 1H8,400 Block MCKELLAR ST S, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24043284,"10/16/2024, 4:36:35 PM","10/17/2024, 1:04:08 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043285,"10/16/2024, 4:45:50 PM","10/17/2024, 1:04:08 PM",THUNDER BAY,ON,P7B,MEMORIAL AV AND CENTRAL AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043286,"10/16/2024, 4:46:23 PM","10/17/2024, 1:04:08 PM",THUNDER BAY,ON,P7E 1M4,400 Block MARKS ST S, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24043287,"10/16/2024, 4:58:34 PM","10/17/2024, 1:04:08 PM",THUNDER BAY,ON,P7C 3J7,600 Block SIMPSON ST," TBPS] MISCHIEF IP/SUSP IN AREA, MICHIEF OVER 5000",Other Property Crime,MISCHIEF
TB24043289,"10/16/2024, 5:20:41 PM","10/17/2024, 1:04:08 PM",THUNDER BAY,ON,P7C 2M3,MCKENZIE ST AND HERON ST, TBPS] MOTOR VEHICLE COLLISION VEHICLE LEAKING FLUIDS - DUAL RESP,Traffic,MOTOR VEHICLE COLLISION
TB24043295,"10/16/2024, 6:25:04 PM","10/17/2024, 1:04:08 PM",THUNDER BAY,ON,P7C 3T4,400 Block BRODIE ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043296,"10/16/2024, 6:27:34 PM","10/17/2024, 1:04:08 PM",THUNDER BAY,ON,P7A,RIVER ST AND MADELINE ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043310,"10/16/2024, 8:26:56 PM","10/17/2024, 1:04:09 PM",THUNDER BAY,ON,P7C 3H6,200 Block SIMPSON ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043939,"10/20/2024, 11:12:07 PM","10/21/2024, 1:08:47 PM",THUNDER BAY,ON,P7E 4B9,100 Block FRANCIS ST W, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24043940,"10/20/2024, 11:28:32 PM","10/21/2024, 1:08:47 PM",THUNDER BAY,ON,P7B 1K3,800 Block RED RIVER RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24044006,"10/21/2024, 7:29:16 AM","10/21/2024, 1:08:47 PM",THUNDER BAY,ON,P7B 4A8,500 Block SQUIER ST, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043985,"10/21/2024, 3:54:50 AM","10/21/2024, 1:08:47 PM",THUNDER BAY,ON,P7B 6S2,700 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043973,"10/21/2024, 2:42:56 AM","10/21/2024, 1:08:47 PM",THUNDER BAY,ON,P7C 5N4,400 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043935,"10/20/2024, 10:00:50 PM","10/21/2024, 1:08:48 PM",THUNDER BAY,ON,P7C 3X4,700 Block SYNDICATE AV N," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043938,"10/20/2024, 10:46:18 PM","10/21/2024, 1:08:48 PM",THUNDER BAY,ON,P7C 0A3,100 Block BRODIE ST N, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043950,"10/21/2024, 12:21:13 AM","10/21/2024, 1:08:48 PM",THUNDER BAY,ON,P7B 6J8,1 Block PICTON AV," TBPS] MISCHIEF IP/SUSP IN AREA, UNDER 5,000",Other Property Crime,MISCHIEF
TB24043949,"10/21/2024, 12:19:02 AM","10/21/2024, 1:08:48 PM",THUNDER BAY,ON,P7B 3Y2,300 Block MEMORIAL AV, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043953,"10/21/2024, 12:29:51 AM","10/21/2024, 1:08:48 PM",THUNDER BAY,ON,P7E 5M8,900 Block ARTHUR ST E, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043960,"10/21/2024, 1:32:11 AM","10/21/2024, 1:08:48 PM",THUNDER BAY,ON,P7B 6V4,900 Block OLIVER RD, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043891,"10/20/2024, 1:07:30 PM","10/21/2024, 1:08:50 PM",THUNDER BAY,ON,P7E 1S1,700 Block FRANKLIN ST S, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043893,"10/20/2024, 2:49:41 PM","10/21/2024, 1:08:50 PM",THUNDER BAY,ON,P7C 5K7,600 Block STRACHAN CR, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24043142,"10/15/2024, 5:21:04 PM","10/21/2024, 1:09:11 PM",THUNDER BAY,ON,P7A 2W4,900 Block HUDSON AV," TBPS] THEFT NOT IN PROGRESS, OVER 5000",Other Theft,THEFT
TB24043384,"10/17/2024, 8:38:24 AM","10/21/2024, 1:09:13 PM",THUNDER BAY,ON,P7B 5R8,100 Block CUMBERLAND ST S, TBPS] ARSON 11-10 ARSON,Other Property Crime,ARSON
TB24043675,"10/19/2024, 1:04:13 AM","10/21/2024, 1:09:16 PM",THUNDER BAY,ON,P7E 1J3,200 Block VICKERS ST S, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043387,"10/17/2024, 9:05:41 AM","10/21/2024, 1:09:17 PM",THUNDER BAY,ON,P7B 4A1,900 Block MEMORIAL AV, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043681,"10/19/2024, 1:55:56 AM","10/21/2024, 1:09:17 PM",THUNDER BAY,ON,P7C 0A2,800 Block VICTORIA AV E, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043626,"10/18/2024, 6:59:34 PM","10/21/2024, 1:09:18 PM",THUNDER BAY,ON,P7B 6N2,600 Block BEVERLY ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043623,"10/18/2024, 6:40:01 PM","10/21/2024, 1:09:18 PM",THUNDER BAY,ON,P7B 2V3,1 Block CUMBERLAND ST S," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24043624,"10/18/2024, 6:47:48 PM","10/21/2024, 1:09:18 PM",THUNDER BAY,ON,P7B 3S2,300 Block WINNIPEG AV, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043689,"10/19/2024, 2:46:57 AM","10/21/2024, 1:09:18 PM",THUNDER BAY,ON,P7C 4P5,400 Block EDWARD ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043399,"10/17/2024, 2:27:59 PM","10/21/2024, 1:09:19 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043400,"10/17/2024, 2:31:29 PM","10/21/2024, 1:09:19 PM",THUNDER BAY,ON,P7E 5R8,1000 Block ARTHUR ST W, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043401,"10/17/2024, 2:35:33 PM","10/21/2024, 1:09:19 PM",THUNDER BAY,ON,P7A 4L8,1 Block CUMBERLAND ST N, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043404,"10/17/2024, 3:02:20 PM","10/21/2024, 1:09:20 PM",THUNDER BAY,ON,P7C 3Z9,400 Block MCKELLAR ST N, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043408,"10/17/2024, 3:40:24 PM","10/21/2024, 1:09:20 PM",THUNDER BAY,ON,P7B 3E5,100 Block SECORD ST, TBPS] STOLEN VEHICLE SUSP PRESENT OR MAY STILL BE IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24043407,"10/17/2024, 3:36:48 PM","10/21/2024, 1:09:20 PM",THUNDER BAY,ON,P7E 1W1,MARY ST E AND SPRAGUE ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24043638,"10/18/2024, 8:13:13 PM","10/21/2024, 1:09:20 PM",THUNDER BAY,ON,P7E 3V7,100 Block FREDERICA ST W, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043409,"10/17/2024, 3:47:57 PM","10/21/2024, 1:09:21 PM",THUNDER BAY,ON,P7B 3Z7,700 Block MEMORIAL AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043411,"10/17/2024, 3:52:27 PM","10/21/2024, 1:09:21 PM",THUNDER BAY,ON,P7G 1Y6,100 Block HILLDALE PL, TBPS] STOLEN VEHICLE SUSP NOT IN AREA,Theft of Vehicle,STOLEN VEHICLE
TB24043414,"10/17/2024, 4:22:36 PM","10/21/2024, 1:09:21 PM",THUNDER BAY,ON,P7B 6B9,1000 Block FORT WILLIAM RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043711,"10/19/2024, 6:28:29 AM","10/21/2024, 1:09:21 PM",THUNDER BAY,ON,.,100 Block PEARL ST, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043641,"10/18/2024, 8:47:22 PM","10/21/2024, 1:09:21 PM",THUNDER BAY,ON,P0T 2G0,4100 Block OLIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043642,"10/18/2024, 8:49:48 PM","10/21/2024, 1:09:21 PM",THUNDER BAY,ON,P7C 2W4,VICKERS ST N AND NORTHERN AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043644,"10/18/2024, 9:51:13 PM","10/21/2024, 1:09:21 PM",THUNDER BAY,ON,P7A 3Y1,200 Block VILLA ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043416,"10/17/2024, 4:35:26 PM","10/21/2024, 1:09:22 PM",THUNDER BAY,ON,P7E 2A6,300 Block KINGSWAY, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043723,"10/19/2024, 8:20:26 AM","10/21/2024, 1:09:22 PM",THUNDER BAY,ON,P7B 2V7,1 Block JOHNSON AV, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24043651,"10/18/2024, 10:38:14 PM","10/21/2024, 1:09:22 PM",THUNDER BAY,ON,P7E 5M8,900 Block ARTHUR ST E, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24043652,"10/18/2024, 10:42:07 PM","10/21/2024, 1:09:22 PM",THUNDER BAY,ON,P7E,1100 Block DONALD ST E, TBPS] ROBBERY NO WEAPONS - SUSP STILL IN AREA,Robbery,ROBBERY
TB24043653,"10/18/2024, 10:48:10 PM","10/21/2024, 1:09:22 PM",THUNDER BAY,ON,P7C 3J8,600 Block SIMPSON ST, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24043422,"10/17/2024, 5:09:19 PM","10/21/2024, 1:09:23 PM",THUNDER BAY,ON,P7B 6P2,200 Block BAY ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24043426,"10/17/2024, 5:22:30 PM","10/21/2024, 1:09:23 PM",THUNDER BAY,ON,P7E,ARTHUR ST E AND EDWARD ST S, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043726,"10/19/2024, 8:52:55 AM","10/21/2024, 1:09:23 PM",THUNDER BAY,ON,P7A 4L8,1 Block CUMBERLAND ST N, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043727,"10/19/2024, 10:07:58 AM","10/21/2024, 1:09:23 PM",THUNDER BAY,ON,P7E 6V8,1100 Block ROSSLYN RD, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24043655,"10/18/2024, 10:59:13 PM","10/21/2024, 1:09:23 PM",THUNDER BAY,ON,.,SECORD ST AND CORNWALL AV, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24043656,"10/18/2024, 11:11:48 PM","10/21/2024, 1:09:23 PM",THUNDER BAY,ON,P7E 1M8,600 Block MARKS ST S," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043658,"10/18/2024, 11:22:50 PM","10/21/2024, 1:09:23 PM",THUNDER BAY,ON,P7C 3X8,100 Block CENTENNIAL SQ, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043435,"10/17/2024, 6:03:11 PM","10/21/2024, 1:09:24 PM",THUNDER BAY,ON,P7B 5J4,1000 Block DAWSON RD," TBPS] MISCHIEF 11-10, MICHIEF UNDER 5000",Other Property Crime,MISCHIEF
TB24043731,"10/19/2024, 10:37:17 AM","10/21/2024, 1:09:24 PM",THUNDER BAY,ON,P7C 4T4,500 Block JAMES ST N, TBPS] B-E BUS/RES/OTH SUSP PRESENT OR MAY STILL BE IN AREA,Breaking & Entering,B-E BUS/RES/OTH
TB24043665,"10/19/2024, 12:07:14 AM","10/21/2024, 1:09:24 PM",THUNDER BAY,ON,P7B 2S4,800 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043439,"10/17/2024, 6:26:32 PM","10/21/2024, 1:09:25 PM",THUNDER BAY,ON,P7B 3Y6,400 Block MEMORIAL AV," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043442,"10/17/2024, 7:21:53 PM","10/21/2024, 1:09:25 PM",THUNDER BAY,ON,P7B 2L9,1 Block ACADEMY DR, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24043742,"10/19/2024, 2:12:34 PM","10/21/2024, 1:09:25 PM",THUNDER BAY,ON,P7B 3V5,200 Block HILL ST S," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24043437,"10/17/2024, 6:07:44 PM","10/21/2024, 1:09:25 PM",THUNDER BAY,ON,P7C 3N8,100 Block MAY ST N, TBPS] B-E BUS/RES/OTH 11-10,Breaking & Entering,B-E BUS/RES/OTH
TB24043668,"10/19/2024, 12:21:42 AM","10/21/2024, 1:09:25 PM",THUNDER BAY,ON,P7C 1C3,1300 Block VICTORIA AV E, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24043671,"10/19/2024, 12:35:38 AM","10/21/2024, 1:09:25 PM",THUNDER BAY,ON,P7B 5L6,300 Block MAIN ST, TBPS] SHOPLIFT IN CUSTODY - NO PROBLEMS,Theft,SHOPLIFT
TB24043449,"10/17/2024, 8:05:12 PM","10/21/2024, 1:09:26 PM",THUNDER BAY,ON,P7A 1L3,300 Block ARUNDEL ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24043452,"10/17/2024, 8:13:23 PM","10/21/2024, 1:09:27 PM",THUNDER BAY,ON,P7B 2H6,BALMORAL ST AND OLIVER RD, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043757,"10/19/2024, 5:25:29 PM","10/21/2024, 1:09:27 PM",THUNDER BAY,ON,P7A 2B9,300 Block GRENVILLE AV," TBPS] THEFT NOT IN PROGRESS, FROM MOTOR VEHICLE",Theft from Vehicle,THEFT
TB24043454,"10/17/2024, 8:26:21 PM","10/21/2024, 1:09:28 PM",THUNDER BAY,ON,P7A 8A4,100 Block EAST AV, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043456,"10/17/2024, 8:59:08 PM","10/21/2024, 1:09:28 PM",THUNDER BAY,ON,P7A 5M6,BALSAM ST AND RIVER ST, TBPS] MOTOR VEHICLE COLLISION MVC - AMB ENR - DUAL RESP,Other,MOTOR VEHICLE COLLISION
TB24043765,"10/19/2024, 6:11:13 PM","10/21/2024, 1:09:28 PM",THUNDER BAY,ON,P7A 7P5,300 Block COUNTY BLVD, TBPS] MOTOR VEHICLE COLLISION MVC NO INJURIES,Traffic,MOTOR VEHICLE COLLISION
TB24043458,"10/17/2024, 9:02:15 PM","10/21/2024, 1:09:29 PM",THUNDER BAY,ON,P7B 6C9,BALMORAL ST AND LITHIUM DR, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043462,"10/17/2024, 9:20:58 PM","10/21/2024, 1:09:31 PM",THUNDER BAY,ON,P7C 3R2,300 Block MAY ST N, TBPS] INDECENT ACTS SUSP PRESENT OR MAY STILL BE IN AREA,Sexual Offense,INDECENT ACTS
TB24043475,"10/17/2024, 10:10:50 PM","10/21/2024, 1:09:36 PM",THUNDER BAY,ON,P7B,CENTRAL AV AND SQUIER ST, TBPS] MOTOR VEHICLE COLLISION 11-10 MVC ANY TYPE,Other,MOTOR VEHICLE COLLISION
TB24043785,"10/19/2024, 9:08:44 PM","10/21/2024, 1:09:37 PM",THUNDER BAY,ON,P7E 1A9,100 Block MAY ST S, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043492,"10/17/2024, 11:51:17 PM","10/21/2024, 1:09:39 PM",THUNDER BAY,ON,P7B 1Z7,700 Block JOHN ST, TBPS] TROUBLE WITH YOUTH YOUTHS STILL IN AREA,Quality of Life,TROUBLE WITH YOUTH
TB24043792,"10/19/2024, 10:16:21 PM","10/21/2024, 1:09:39 PM",THUNDER BAY,ON,P7E 5V7,1100 Block LINCOLN ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24043498,"10/18/2024, 12:08:01 AM","10/21/2024, 1:09:40 PM",THUNDER BAY,ON,P7E 5V7,1100 Block LINCOLN ST, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24043493,"10/17/2024, 11:54:57 PM","10/21/2024, 1:09:40 PM",THUNDER BAY,ON,P7C 3R2,300 Block MAY ST N, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043795,"10/19/2024, 10:50:40 PM","10/21/2024, 1:09:40 PM",THUNDER BAY,ON,P7E 1A2,SIMPSON ST AND DONALD ST E, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
TB24043502,"10/18/2024, 12:22:37 AM","10/21/2024, 1:09:42 PM",THUNDER BAY,ON,P7C 4R6,100 Block SHERBROOKE ST, TBPS] ASSAULT ACCUSED NOT PRESENT,Assault,ASSAULT
TB24043513,"10/18/2024, 2:04:24 AM","10/21/2024, 1:09:45 PM",THUNDER BAY,ON,P7B 2Z2,300 Block FORT WILLIAM RD, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043514,"10/18/2024, 2:15:21 AM","10/21/2024, 1:09:45 PM",THUNDER BAY,ON,P7B 5Z5,1200 Block BALMORAL ST," TBPS] THEFT NOT IN PROGRESS, UNDER 5000",Other Theft,THEFT
TB24043516,"10/18/2024, 2:26:40 AM","10/21/2024, 1:09:46 PM",THUNDER BAY,ON,P7B 7C6,900 Block CARRICK ST, TBPS] THEFT SUSP STILL PRESENT OR MAY BE IN AREA,Other Theft,THEFT
TB24043515,"10/18/2024, 2:16:53 AM","10/21/2024, 1:09:46 PM",THUNDER BAY,ON,P7B 6J6,100 Block PICTON AV, TBPS] DRUG OFFENCES SUSP PRESENT OR MAY STILL BE IN AREA,Quality of Life,DRUG OFFENCES
TB24043825,"10/20/2024, 2:30:12 AM","10/21/2024, 1:09:46 PM",THUNDER BAY,ON,P7C 5C4,500 Block CHURCHILL DR W, TBPS] LIQUOR LICENCE ACT LIQUOR LICENCE ACT VIOLATION IN PROGRESS,Quality of Life,LIQUOR LICENCE ACT
TB24043517,"10/18/2024, 2:33:12 AM","10/21/2024, 1:09:47 PM",THUNDER BAY,ON,P7C,200 Block LEGION TRACK DR, TBPS] ASSAULT SUSP PRESENT OR IN AREA,Assault,ASSAULT
